,Name,OBJECTID,ID_UC,Reserve.Type,Class,gov_level,year_created,Polygon_quality,Organization_group_name,ID_TI,ADR6,Population,State,Municipality,OpDam_ID,NEAR_DIST_OpDam_m,Dam_ID,NEAR_DIST_alldams,Sum_Area_km2,Never_forested_km2,Area_deforested_km2
324,KararaU,471,,Indigenous Reserve,Indigenous Reserve,Tribal,1999,,Kararar,204,Altamira,28,PA,Altamira,3,174548.709,10,119973.716,3341.201247,,1.141886368
297,Jaminawa Arara do Rio Bagr,472,,Indigenous Reserve,Indigenous Reserve,Tribal,1999,,"Arara, Jaminawa",206,Rio Branco,165,AC,"Jordao, Marechal Thaumaturgo",23,808149.5403,20,644669.2175,277.8137235,,1.014529228
538,Praia do Mangue,473,,Indigenous Reserve,Indigenous Reserve,Tribal,,,Munduruku,211,Itaituba,97,PA,Itaituba,3,245041.9182,70,96146.54092,0.321287645,,0.302523285
117,Barata Livramento,474,,Indigenous Reserve,Indigenous Reserve,Tribal,2002,,"Makuxi, Wapixana",214,Boa Vista,548,RR,Alto Alegre,0,595847.5677,59,480971.6719,144.1675146,112.9036378,3.770287403
338,Kaxinaw,475,,Indigenous Reserve,Indigenous Reserve,Tribal,1996,,Kaxinawn,215,Rio Branco,1250,AC,Jordao,23,799279.8851,20,640556.4805,3399.260495,,63.80710023
333,Kaxinaw,476,,Indigenous Reserve,Indigenous Reserve,Tribal,2002,,"Kampa, Kaxinawo",216,Rio Branco,210,AC,"Jordao, Marechal Thaumaturgo",23,819752.7538,20,663402.457,3399.260495,,63.80710023
336,Kaxinaw,477,,Indigenous Reserve,Indigenous Reserve,Tribal,2002,,Kaxinawn,217,Rio Branco,195,AC,Tarauacn,23,718731.8236,20,550687.786,3399.260495,,63.80710023
261,Geralda Toco Preto,478,,Indigenous Reserve,Indigenous Reserve,Tribal,1996,,Timbira,218,Barra do Corda,118,MA,"Arame, Itaipava do Grajaa",5,254094.6746,73,200631.2423,185.1326939,,46.28751488
114,Bakairi,479,,Indigenous Reserve,Indigenous Reserve,Tribal,1987,,Bakairi,219,Cuiab,469,MT,"Paranatinga, Planalto da Serra",34,122289.0093,47,88567.13038,579.5584864,579.5588184,
68,Anamba,480,,Indigenous Reserve,Indigenous Reserve,Tribal,1994,,Anambr,220,Marabr,120,PA,Moju,51,109285.4066,80,109285.8436,88.13891305,0.094826123,11.52002057
699,Roosevelt,481,,Indigenous Reserve,Indigenous Reserve,Tribal,2000,,Cinta Larga,222,Cacoal,344,"MT, RO","Aripuana, Espigao d'Oeste, Pimenta Bueno",40,53559.07954,64,53565.5186,2170.710911,47.90794015,48.22919649
403,Moskow,482,,Indigenous Reserve,Indigenous Reserve,Tribal,2005,,Wapixana,223,Boa Vista,272,RR,Bonfim,0,511027.2654,59,394098.8511,157.4608145,51.71055343,30.33632747
408,Muriru,483,,Indigenous Reserve,Indigenous Reserve,Tribal,2008,,Wapixana,224,Boa Vista,20,RR,"Bonfim, Cant",0,497661.8486,59,380788.5193,61.36833617,31.30936257,7.548441405
781,Urucu/Juru,484,,Indigenous Reserve,Indigenous Reserve,Tribal,1996,,Guajajara,225,Sao Lu,416,MA,Itaipava do Graja ,5,210698.5052,73,166187.0689,126.9781869,4.215017514,27.36825404
107,Baia do Guatl,485,,Indigenous Reserve,Indigenous Reserve,Tribal,2009,,Guat,226,Cuiab,0,MT,"Barao de Melgaao, Pocont",19,173413.6641,36,173419.4192,175.0780839,103.2925685,9.846486768
194,Estivadinho,486,,Indigenous Reserve,Indigenous Reserve,Tribal,1994,,Paresi,229,Tangaro da Serra,13,MT,Tangar,24,59867.36608,43,47583.04671,18.78511406,18.78511399,
197,Figueiras,487,,Indigenous Reserve,Indigenous Reserve,Tribal,1996,,Paresi,230,Tangard da Serra,13,MT,"Barra do Bugres, Tangar  da Serra",20,45089.20571,43,44758.44211,90.90657484,90.90662049,
402,Morro Branco,488,,Indigenous Reserve,Indigenous Reserve,Tribal,1984,,Guajajara,232,Sao Luis,136,MA,Grajaj,5,173159.5221,73,152013.7005,0.486584007,,0.486583948
701,Sai-Cinza,489,,Indigenous Reserve,Indigenous Reserve,Tribal,1989,,Munduruku,238,Itaituba,873,PA,Jacareacanga,4,415462.7385,37,149673.7978,1230.131535,32.64707345,18.56558096
69,Anan,490,,Indigenous Reserve,Indigenous Reserve,Tribal,1995,,Makuxi,241,Boa Vista,54,RR,Amajari,0,673470.3034,59,559378.2826,29.52975323,25.80457712,0.006839104
93,ArawetU IgarapF Ipixuna,491,,Indigenous Reserve,Indigenous Reserve,Tribal,1997,,Arawetr,243,Altamira,247,PA,"Altamira, Sao F,lix do Xingu, Senador Josu Porf",3,238474.623,10,143566.7802,9414.082872,4.36039923,57.23804639
139,Cajueiro,492,,Indigenous Reserve,Indigenous Reserve,Tribal,1995,,Makuxi,246,Boa Vista,90,RR,Amajari,0,656370.35,59,541915.3983,50.38587543,45.07835519,0.274070685
291,Jabuti,493,,Indigenous Reserve,Indigenous Reserve,Tribal,2002,,"Makuxi, Wapixana",248,Boa Vista,147,RR,Bonfim,0,567627.8535,59,450730.9321,158.9692581,151.3709696,0.180751978
332,Kaxinaw,494,,Indigenous Reserve,Indigenous Reserve,Tribal,1996,,Kaxinawn,251,Rio Branco,95,AC,Tarauacn,23,678859.8507,20,509085.7903,3399.260495,,63.80710023
365,Lagoa dos Brincos,495,,Indigenous Reserve,Indigenous Reserve,Tribal,1996,,Negorote,253,Vilhena,65,MT,Comodoro,40,146969.8315,44,124727.1716,16.56338612,0.076993303,
372,Mae Maria,496,,Indigenous Reserve,Indigenous Reserve,Tribal,1989,,Gaviao,256,Marab,340,PA,Bom Jesus do Tocantins,51,145653.8735,49,10885.72428,628.065528,,23.84290206
421,Ouro,497,,Indigenous Reserve,Indigenous Reserve,Tribal,1995,,Makuxi,257,Boa Vista,105,RR,Boa Vista,0,600876.4024,59,484439.0848,154.9658656,154.8725593,
525,Pium,498,,Indigenous Reserve,Indigenous Reserve,Tribal,1995,,Wapixana,259,Boa Vista,182,RR,Alto Alegre,0,610821.093,59,496061.7549,51.14765293,41.66500332,1.536241287
527,Ponta da Serra,499,,Indigenous Reserve,Indigenous Reserve,Tribal,1995,,Makuxi,260,Boa Vista,312,RR,Boa Vista,0,622432.3374,59,506538.054,174.9396799,171.0761189,
678,Rio Branco,500,,Indigenous Reserve,Indigenous Reserve,Tribal,2002,,"Makura, Tupari",263,Porto Velho,320,RO,"Alta Floresta d'Oeste, Sao Francisco do Guaporf, Sao Miguel do Guapor,",40,177334.8554,64,177344.3731,2215.559126,11.65447878,35.36899362
684,Rio Guapor,501,,Indigenous Reserve,Indigenous Reserve,Tribal,1997,,"Jabuti, Makur",264,Guajara-Mirim,386,RO,"Guajar,-Mirim",23,271199.1588,39,271197.1404,1088.752778,152.0738554,21.43187926
688,Rio Mequens,502,,Indigenous Reserve,Indigenous Reserve,Tribal,1997,,Sakiriabar,265,Cacoal,89,RO,Alto Alegre do Parecis,40,111295.8198,64,111298.6633,1007.150429,71.5017449,37.1871801
700,Sagarana,503,,Indigenous Reserve,Indigenous Reserve,Tribal,2002,,Pakaanova,266,Guajara-Mirim,234,RO,Guajaro-Mirim,23,276906.8171,39,276905.0209,170.7694443,89.26902094,11.50758098
727,Serra da MoUa,504,,Indigenous Reserve,Indigenous Reserve,Tribal,1996,,Wapixana,268,Boa Vista,440,RR,"Alto Alegre, Boa Vista",0,581104.9865,59,464981.4149,127.0530927,118.9270109,1.215634384
730,Sete de Setembro,505,,Indigenous Reserve,Indigenous Reserve,Tribal,1999,,Surua,271,Cacoal,694,"MT, RO","Cacoal, Espigao d'Oeste, Rondolcndia",40,96416.68511,64,96430.7344,2343.312422,29.81436353,58.60957869
760,Trocara,506,,Indigenous Reserve,Indigenous Reserve,Tribal,1983,,Asurin,274,Marab,239,PA,"Baiao, Tucurub",51,23439.16569,80,23444.44472,219.8762128,2.4218261,12.79122779
763,Tubarao Latunde,507,,Indigenous Reserve,Indigenous Reserve,Tribal,1995,,"Aikann, Laiana",275,Vilhena,160,RO,Chupinguaia,40,49688.37085,64,49677.85702,1090.988943,187.1701212,19.54967846
776,Umutina,508,,Indigenous Reserve,Indigenous Reserve,Tribal,1995,,Barbados,276,Tangaro da Serra,268,MT,Barra do Bugres,26,97336.98423,65,76746.08908,254.3805721,55.18362132,11.6677528
797,Xerente,509,,Indigenous Reserve,Indigenous Reserve,Tribal,1987,,Xerente,278,Gurupi,1095,TO,Tocantenia,28,16976.64638,62,1121.514419,1580.399192,1580.000402,
798,Xikrin do Rio Catete,510,,Indigenous Reserve,Indigenous Reserve,Tribal,1994,,Xikrin,279,Marab,575,PA,"Agua Azul do Norte, MarabR, Parauapebas",51,263025.6358,49,194316.1296,4297.625125,0.844515467,64.01401684
803,Zor0,511,,Indigenous Reserve,Indigenous Reserve,Tribal,1987,,Zor,280,Porto Velho,300,MT,Aripuana,40,115450.7152,64,115462.0988,3469.839885,0.214564439,219.1926948
770,Turo/Mariquita II,512,,Indigenous Reserve,Indigenous Reserve,Tribal,1996,,Temb ,282, ,0,PA,Tomb-Adu,51,222232.3964,80,222228.4341,6.223432685,,2.120979085
62,Alto Rio Purus,513,,Indigenous Reserve,Indigenous Reserve,Tribal,2002,,"Kaxinawn, Kulina",283,Rio Branco,1508,AC,"Manoel Urbano, Santa Rosa do Purus",23,545301.5849,20,386453.819,2513.019921,,21.82402176
104,Bacurizinho,514,,Indigenous Reserve,Indigenous Reserve,Tribal,1984,,Guajajara,286,Sao Luis,1976,MA,Grajaj,5,179806.0902,76,136187.6904,2146.747733,750.9135173,165.1376419
121,Batelao,515,,Indigenous Reserve,Indigenous Reserve,Tribal,2007,,Kayabi,287,Cuiabi,0,MT,"Juara, Nova Canaa do Norte, Tabapora",4,299459.8085,27,71018.77803,1106.27996,339.8922949,84.45120055
327,Karitiana,516,,Indigenous Reserve,Indigenous Reserve,Tribal,2002,,Karipuna,292,Porto Velho,130,RO,Porto Velho,45,46879.70341,68,46877.23015,958.3795675,18.751314,34.20285601
784,Vale do Guapor,517,,Indigenous Reserve,Indigenous Reserve,Tribal,1987,,Nambikwara,294,Vilhena,445,MT,"Comodoro, Nova Lacerda",17,107419.4074,44,95847.44458,2233.506096,347.3088046,111.1518513
795,Wawi,518,,Indigenous Reserve,Indigenous Reserve,Tribal,1999,,Suy,295,Xingu,240,MT,Quer,34,430396.8088,74,247339.6251,1506.537714,170.9207479,100.9247108
766,Tumia,519,,Indigenous Reserve,Indigenous Reserve,Tribal,1999,,Apurina,296,Rio Branco,120,AM,Lambrea,23,225479.465,20,79115.25291,1203.644446,,5.482854846
264,Guajaha,520,,Indigenous Reserve,Indigenous Reserve,Tribal,2000,,Apurina,297,Rio Branco,135,AM,Pauini,23,288315.4117,20,133251.2799,48.90396791,,
141,Camadeni,521,,Indigenous Reserve,Indigenous Reserve,Tribal,2000,,Jamamadi,298,Rio Branco,68,AM,Pauini,23,318579.0963,20,174745.5388,1474.134955,,3.309934936
348,Kulina do Medio Jurua,522,,Indigenous Reserve,Indigenous Reserve,Tribal,2002,,Kulina,299,Manaus,920,"AC, AM","Eirunepi, Envira, Ipixuna, Tarauaca",23,629518.2292,20,457304.808,7105.953095,8.250520777,46.85090713
61,Alto Rio Negro,523,,Indigenous Reserve,Indigenous Reserve,Tribal,2000,,"Araposo, Baras na, Barr, Karapana, Suriana, Wanana",300,Sao Gabriel da Cachoeira,13600,AM,"Japurs, Sao Gabriel da Cachoeira",0,893584.6605,59,853596.729,85601.90536,332.0450886,961.7522531
675,Rio Apaporis,524,,Indigenous Reserve,Indigenous Reserve,Tribal,2000,,"Desana, Mak , Tukano, Tuycka",301,Sao Gabriel da Cachoeira,141,AM,Japura,45,1013448.57,20,890516.332,1121.759621,,5.255544709
309,Juma,525,,Indigenous Reserve,Indigenous Reserve,Tribal,2006,,Juma,302,Rio Branco,8,AM,Canutama,45,150655.9003,68,150657.9228,375.4777736,,0.446088658
720,Sao Pedro do Sepatini,526,,Indigenous Reserve,Indigenous Reserve,Tribal,1999,,Apurina,303,Rio Branco,66,AM,Lambrea,23,188300.8691,19,74270.86934,267.9454835,,0.989064339
789,Vui-Uata-In,527,,Indigenous Reserve,Indigenous Reserve,Tribal,1998,,Tikuna,304,Tabatinga,1900,AM,Amatur,23,735185.4098,20,607637.083,1236.152872,8.461697796,19.86943776
371,Macarrao,528,,Indigenous Reserve,Indigenous Reserve,Tribal,2002,,Tikuna,305,Manaus,390,AM,Jutan,45,729794.4044,19,641745.6125,445.3072537,,16.71547218
71,Andira-Marau,529,,Indigenous Reserve,Indigenous Reserve,Tribal,1987,,Satere-Mawe,306,Parintins,5825,"AM, PA","Aveiro, Barreirinha, Itaituba, Mau s, Parintins",3,261047.6025,70,26107.39102,8021.116909,66.61468009,430.6214053
83,Apurina Km 124 BR-317,530,,Indigenous Reserve,Indigenous Reserve,Tribal,1999,,Apurina,307,Rio Branco,160,AM,"Boca do Acre, Librea",23,254162.2319,20,106422.3697,405.342211,,15.7988208
746,Tenharim Marmelos,531,,Indigenous Reserve,Indigenous Reserve,Tribal,2007,,Tenharin,308,Porto Velho,298,AM,"Humaiti, ManicorR",41,142092.5076,75,11972.54897,4819.232625,1841.202283,34.50290758
138,Caititu,532,,Indigenous Reserve,Indigenous Reserve,Tribal,1988,,Apurina,309,Rio Branco,220,AM,Lambrea,45,88842.93108,19,84331.10047,3007.21936,196.2974927,18.01524549
142,Camicua,533,,Indigenous Reserve,Indigenous Reserve,Tribal,1995,,Apurina,310,Rio Branco,265,AM,Boca do Acre,23,299388.8554,20,129969.2998,563.0462871,,5.475130433
260,Gaviao,534,,Indigenous Reserve,Indigenous Reserve,Tribal,2002,,Mura,311,Manaus,77,AM,Careiro da V,0,160594.7215,6,160586.5694,85.48357414,,2.721986242
396,Miratu,535,,Indigenous Reserve,Indigenous Reserve,Tribal,2004,,Miranha,312,Manaus,293,AM,Uarini,0,643570.631,19,610223.5504,142.4377378,0.135385483,19.40486193
418,Nove de Janeiro,536,,Indigenous Reserve,Indigenous Reserve,Tribal,2001,,Diahui,313,Porto Velho,141,AM,Humait,41,149081.611,75,129432.9865,2236.972534,170.1790301,10.56741418
773,Uati-Paran,537,,Indigenous Reserve,Indigenous Reserve,Tribal,1995,,Tikuna,314,Tabatinga,330,AM,"Fonte Boa, Japura, Tonantins",45,774305.1021,19,687737.1901,1332.989242,3.821991009,15.81123063
792,Waimiri-Atroari,538,,Indigenous Reserve,Indigenous Reserve,Tribal,1999,,"Atroari, Waimiri",315,Manaus,754,"AM, RR","Novo Airao, Presidente Figueiredo, Rorainipolis, Sao Joao da Baliza, UrucarI",0,108495.0917,59,51941.20394,27263.92458,609.0417465,38.48685405
303,Jaquiri,539,,Indigenous Reserve,Indigenous Reserve,Tribal,1995,,Kamb,316,Manaus,75,AM,Uarini,0,611894.1648,19,611719.3893,19.60900291,1.633808816,0.00727532
290,Itaitinga,540,,Indigenous Reserve,Indigenous Reserve,Tribal,2003,,Mura,317,Manaus,25,AM,Autazes,0,183791.9643,6,183782.7083,1.380495168,0.17291853,
430,Paracuhuba,541,,Indigenous Reserve,Indigenous Reserve,Tribal,1997,,Mura,318,Manaus,67,AM,Autazes,0,184808.7162,6,184799.0955,9.549062223,,2.955126362
757,Trincheira,542,,Indigenous Reserve,Indigenous Reserve,Tribal,1998,,Mura,319,Manaus,169,AM,Autazes,0,198223.8115,6,198214.7342,17.67275145,,2.269546139
424,Padre,543,,Indigenous Reserve,Indigenous Reserve,Tribal,2004,,Mura,320,Manaus,22,AM,Autazes,0,202497.1661,6,202487.9534,8.086276471,,1.133208446
140,Cajuhiri Atravessado,544,,Indigenous Reserve,Indigenous Reserve,Tribal,2008,,Kamb,321,Manaus,49,AM,Coari,0,481379.5537,6,481382.1049,126.7435972,,12.87554309
536,Poyanawa,545,,Indigenous Reserve,Indigenous Reserve,Tribal,2002,,Poyanawa,322,Rio Branco,350,AC,MCncio Lima,23,923743.2112,20,753495.6732,238.547895,,15.55120251
752,Terra Vermelha,546,,Indigenous Reserve,Indigenous Reserve,Tribal,1997,,Apurina,323,Manaus,288,AM,Beruri,0,436197.2448,6,436196.6589,1897.156676,16.81622729,22.35020125
765,Tukuna Umariaau,547,,Indigenous Reserve,Indigenous Reserve,Tribal,2001,,Tikuna,324,Tabatinga,3300,AM,Tabatinga,23,792058.0347,20,639392.6924,48.95402459,,13.69787194
256,Fortaleza do Pataun,548,,Indigenous Reserve,Indigenous Reserve,Tribal,2006,,Apurina,325,Manaus,11,AM,Manacapuru,0,194491.9621,6,194491.4628,7.780744272,,1.172964358
64,Alto Tarauac,549,,Indigenous Reserve,Indigenous Reserve,Tribal,2009,,Isolados,330,Rio Branco,600,AC,"Feija, Jordao",23,760495.7114,20,603416.6223,1361.207066,,10.70413465
161,Deni,550,,Indigenous Reserve,Indigenous Reserve,Tribal,2007,,Deni,331,Manaus,666,AM,"Itamarati, L",23,327821.963,20,193402.3309,14996.63952,,64.96838914
284,Inawebohona,551,,Indigenous Reserve,Indigenous Reserve,Tribal,2009,,Av,333,Gurupi,97,TO,"Lagoa da Confusao, Pium",28,180154.3156,34,163323.0374,3574.938462,2374.376783,33.60786996
352,Kumaru do Lago Ual,552,,Indigenous Reserve,Indigenous Reserve,Tribal,2005,,Kulina,334,Manaus,280,AM,Jurun,45,653292.3833,19,600013.861,818.3506153,,7.615966102
368,Lauro Sodr,553,,Indigenous Reserve,Indigenous Reserve,Tribal,2006,,Tikuna,335,Tabatinga,202,AM,Benjamin Constant,23,774958.1065,20,620070.8578,95.37758432,,6.472334638
695,Rio Urubu,554,,Indigenous Reserve,Indigenous Reserve,Tribal,2005,,Mura,337,Manaus,374,AM,Itacoatiara,0,129794.8795,6,129784.5991,281.789016,6.659009035,41.31030623
685,Rio Jumas,555,,Indigenous Reserve,Indigenous Reserve,Tribal,2007,,Mura,338,Manaus,44,AM,Careiro,0,211387.0912,6,211380.616,96.03483284,,1.936290828
369,Madio Rio Negro I,556,,Indigenous Reserve,Indigenous Reserve,Tribal,2000,,"Ban6wa, Bar , Desana, Mak,, TariIna, Tukano",342,Sao Gabriel da Cachoeira,2826,AM,"Japura, Santa Isabel do Rio Negro, Sao Gabriel da Cachoeira",0,686495.9349,59,653267.2975,18735.75178,125.7483663,90.44378849
390,Menko,557,,Indigenous Reserve,Indigenous Reserve,Tribal,1987,,Menku,344,TangarR da Serra,72,MT,Brasnorte,4,235668.5115,63,72948.64728,517.2902972,1.40246595,42.85201065
268,Hi Merima,558,,Indigenous Reserve,Indigenous Reserve,Tribal,2008,,Hi Merima,348,Rio Branco,80,AM,"Lambrea, Tapaud",23,229473.6518,19,126271.1247,6630.319841,,5.42127616
292,Jacamim,559,,Indigenous Reserve,Indigenous Reserve,Tribal,2006,,"Jaricuna, Makuxi, Wapixana",349,Boa Vista,255,RR,"Bonfim, Caracara,",0,401558.5772,59,284617.6226,2117.072285,1025.31078,26.37417358
793,WaiWai,560,,Indigenous Reserve,Indigenous Reserve,Tribal,2004,,Mawayana,351,Boa Vista,350,RR,Caracara,0,333653.1102,59,216717.6676,4396.728094,4.059351009,44.86897737
153,Chao Preto,561,,Indigenous Reserve,Indigenous Reserve,Tribal,2002,,Xavante,352,Nova Xavantina,56,MT,Campinepolis,34,264293.1967,79,66698.75723,117.067932,117.0677931,
429,Parabubure,562,,Indigenous Reserve,Indigenous Reserve,Tribal,1987,,Xavante,353,Nova Xavantina,3357,MT,"Agua Boa, CampinFpolis, Nova Xavantina",34,255169.4865,79,70313.35655,2079.94077,2079.941464,
774,Ubawawe,563,,Indigenous Reserve,Indigenous Reserve,Tribal,2001,,Xavante,354,Nova Xavantina,349,MT,Novo Sao Joaquim,34,232036.9666,2,77739.81596,479.4267388,469.3437168,0.485748449
145,Canauanim,564,,Indigenous Reserve,Indigenous Reserve,Tribal,2004,,"Makuxi, Wapixana",355,Boa Vista,287,RR,Cantx,0,525248.5412,59,409024.2147,127.1209488,25.61027311,40.37267656
373,Malacacheta,565,,Indigenous Reserve,Indigenous Reserve,Tribal,1999,,Wapixana,356,Boa Vista,250,RR,Cantx,0,493009.4042,59,376636.1313,316.0505855,58.3054198,33.64745081
737,Tabalascada,566,,Indigenous Reserve,Indigenous Reserve,Tribal,2006,,Wapixana,357,Boa Vista,302,RR,Canta,0,514520.6073,59,398562.7713,144.1181473,78.26750305,27.27993269
706,Santa Inez,567,,Indigenous Reserve,Indigenous Reserve,Tribal,1995,,Makuxi,358,Boa Vista,152,RR,Amajari,0,693533.1649,59,578749.0809,342.3859749,93.09852169,6.035846614
88,Arara do Igarao,568,,Indigenous Reserve,Indigenous Reserve,Tribal,2006,,Arara,363,Rio Branco,170,AC,"Porto Walter, Tarauacs",23,826388.8924,20,660671.9637,844.8416178,,4.97442989
723,Sapotal,569,,Indigenous Reserve,Indigenous Reserve,Tribal,2006,,Kokama,365,Tabatinga,379,AM,Tabatinga,23,770152.9028,20,620585.2086,12.76123885,,0.733118955
28,Ivare I,570,,Indigenous Reserve,Indigenous Reserve,Tribal,2010,,Tikuna,366,Tabatinga,13023,AM,Santo Ant,23,770460.3507,20,620660.6796,5565.55258,9.837106854,164.7506018
542,Raposa Serra do Sol,571,,Indigenous Reserve,Indigenous Reserve,Tribal,2006,,"Taurepang,Makuxi,Ingariko,Patamona,Wapixana",367,Boa Vista,9688,RR,"Normandia, Pacaraima, Uiramuta",0,592365.8186,59,475502.7494,19782.14111,16136.17818,225.3065023
102,Awa,572,,Indigenous Reserve,Indigenous Reserve,Tribal,2009,,GuajL,369,Sao Luis,198,MA,"Centro Novo do Maranhao, Governador Newton Bello, Sao Joao do Caro, Zt Doca",51,340848.0956,73,247189.3427,1192.631559,,429.4085825
149,Caru,573,,Indigenous Reserve,Indigenous Reserve,Tribal,1983,,Guajajara,370,Barra do Corda,136,MA,Bom Jardim,5,320768.0053,73,227261.1395,1734.210942,6.309280362,168.655909
353,Kuruoya,574,,Indigenous Reserve,Indigenous Reserve,Tribal,2008,,Kuru,371,Altamira,107,PA,Altamira,3,290538.2898,15,198070.2035,1652.870035,,2.695561427
691,Rio Omerl,575,,Indigenous Reserve,Indigenous Reserve,Tribal,2006,,Akunt's,372,Vilhena,11,RO,"Chupinguaia, Corumbiara",40,89933.58867,64,89927.9989,244.2721224,,42.1063801
433,Parana do Boa Boa,576,,Indigenous Reserve,Indigenous Reserve,Tribal,2002,,Mak,373,Manaus,105,AM,"Japurs, Santa Isabel do Rio Negro",0,813055.2807,19,761983.0352,2545.555574,,6.299053639
777,Uneiuxi,577,,Indigenous Reserve,Indigenous Reserve,Tribal,2001,,Mak,374,Manaus,160,AM,Santa Isabel do Rio Negro,0,738178.1948,59,720429.6747,9975.572104,0.395476651,6.730034132
532,Portal do Encantado,578,,Indigenous Reserve,Indigenous Reserve,Tribal,2009,,Xiquitano,375,Vilhena,209,MT,"Pontes e Lacerda, Porto Esperidiao, Vila Bela da Santasima Trindade",17,113942.1993,33,113939.5161,394.1072193,246.8157144,39.17606615
697,Riozinho do Alto Envira,579,,Indigenous Reserve,Indigenous Reserve,Tribal,2007,,Isolados,377,Rio Branco,105,AC,"Feija, Santa Rosa do Purus",23,655531.8756,20,500179.5241,2465.975785,,2.061440284
84,Apyterewa,580,,Indigenous Reserve,Indigenous Reserve,Tribal,2008,,Parakana,379,Altamira,219,PA,Sao Falix do Xingu,51,251697.4463,10,233174.2295,7684.596118,23.08641538,734.6109131
148,Capoto/Jarina,581,,Indigenous Reserve,Indigenous Reserve,Tribal,1999,,Mentuktire,380,Col,556,MT,"Peixoto de Azevedo, Sao Josc do Xingu",28,479664.2284,74,232646.7509,6036.257558,1065.186888,72.42141612
160,Cunha-Sapucaia,582,,Indigenous Reserve,Indigenous Reserve,Tribal,2010,,Mura,381,Manaus,564,AM,"Autazes, Borba",0,262654.6858,6,262648.6757,4735.565024,114.9136836,12.97276131
758,Trincheira Bacaja,583,,Indigenous Reserve,Indigenous Reserve,Tribal,1998,,"Apiterewa, Araweto, Asurins, Xikrin",382,Altamira,308,PA,"Altamira, Anapu, Sao Fulix do Xingu, Senador Jos  Porfsrio",51,158547.1769,10,75197.55991,16610.01312,0.11358592,78.10414396
439,Parque do Xingu,584,,Indigenous Reserve,Indigenous Reserve,Tribal,1987,,"Mentuktire, Suyj",383,Xingu,3110,MT,"Canarana, Feliz Natal, Gaxcha do Norte, Marcelondia, Nova Ubirata, Paranatinga, Quertncia, Sao Filix do Araguaia, Sao Josa do Xingu",34,282815.3523,47,150478.7393,24815.50554,4837.325869,367.8148546
801,Zo'e,585,,Indigenous Reserve,Indigenous Reserve,Tribal,2010,,Zo',384, ,178,PA,Obidos,3,259103.6952,11,69031.94414,7110.537821,89.97820198,14.23339653
77,Apinaya,586,,Indigenous Reserve,Indigenous Reserve,Tribal,1989,,Apinaya,389,Aragua,964,TO,"Cachoeirinha, Maurillndia do Tocantins, Sao Bento do Tocantins, Tocantinapolis",5,23456.10557,30,23430.33147,1400.614941,1044.171171,152.6746889
129,Boqueirao,587,,Indigenous Reserve,Indigenous Reserve,Tribal,2008,,"Makuxi, Wapixana",390,Boa Vista,283,RR,Alto Alegre,0,597263.7116,59,483742.961,183.780101,108.6982864,7.645355336
515,Pequizal do Naruv tu,588,,Indigenous Reserve,Indigenous Reserve,Tribal,2009,,Naravute,392,Cuiabi,0,MT,"Canarana, Ga",34,365041.2429,79,248841.9469,260.5415283,31.20622909,49.49197543
779,Uru-Eu-Wau-Wau,589,,Indigenous Reserve,Indigenous Reserve,Tribal,1988,,Uru-pa-in,396,Porto Velho,1200,RO,"Alvorada d'Oeste, Cacaulendia, Campo Novo de Rondonia, Costa Marques, Governador Jorge Teixeira, Guajar -Mirim, Jaru, Mirante da Serra, Monte Negro, Nova Mamor",23,155534.7954,39,155527.6081,17651.71157,4724.418952,199.9035605
521,Piraha,590,,Indigenous Reserve,Indigenous Reserve,Tribal,2001,,"Mura, Piraha",398,Porto Velho,179,AM,HumaitP,41,158201.5849,75,115765.3105,3394.271123,325.9110124,18.39558938
162,Diahui,591,,Indigenous Reserve,Indigenous Reserve,Tribal,2006,,Diahui,399,Porto Velho,17,AM,Humait,41,141178.396,75,80425.53789,459.7334933,0.921562953,19.12125704
683,Rio Gregmrio,592,,Indigenous Reserve,Indigenous Reserve,Tribal,2007,,"Katukina, Yawanawa",400,Rio Branco,430,AC,Tarauaca,23,753642.7678,20,586474.4385,1808.690162,,21.1463291
379,Mapari,593,,Indigenous Reserve,Indigenous Reserve,Tribal,2007,,Cayxana,401,Manaus,97,AM,"Fonte Boa, Japurm, Tonantins",45,800654.0299,19,717904.0817,1628.68433,,1.559322708
60,Alto Rio Guamo,594,,Indigenous Reserve,Indigenous Reserve,Tribal,1994,,"Tembi, Timbira, Urubu Kaapor",402, ,922,PA,"Garrafao do Norte, Nova Esperana do Piri , Paragominas, Santa Luzia do Para",51,346172.4588,73,319316.9282,2914.03771,,968.5331127
65,Alto Turia,595,,Indigenous Reserve,Indigenous Reserve,Tribal,1983,,Urubu Kaapor,403,Sao Luis,534,MA,"Araguana, Centro do Guilherme, Centro Novo do Maranhao, Maranhaozinho, Santa Luzia do Parux, Za Doca",51,343535.0446,73,303387.778,5428.104445,,435.6846054
152,Cayabi,596,,Indigenous Reserve,Indigenous Reserve,Tribal,2007,,"Apiake/Koyabi, Kayabi, Munduruku",404,Col,297,"MT, PA","ApiacAs, Jacareacanga",4,220107.9221,71,1351.219639,11223.05674,1055.288925,348.440971
404,Munduruku,597,,Indigenous Reserve,Indigenous Reserve,Tribal,2004,,Munduruku,405,Itaituba,4106,PA,Jacareacanga,4,274641.6939,32,64141.25172,23262.78521,3713.573405,151.107387
