OBJECTID,ID_UC0,Name,ID_WCMC2,class,type,gov_level,year_created,GID7,QUALIDAD8,ATO_LEGA9,DT_ULTIM10,CODIGO_U11,NOME_ORG12,Type,GID0,SIGLA1,OBS_AREA2,REV3,EM_REVIS4,CODAREAR5,ADR6,AREAETNO7,POPULANO8,GRUPOS9,UF10,MUNICSPI11,ETAPA12,SITUACAO13,TITULO14,DOCUMENT15,DATADOC16,EXTENSO17,TIPO18,CDOC19,FLUXO20,CODTI21,NOME_ARE22,NOME_TI23,CODAREA24,Near_OpDam_ID,NEAR_DIST_OpDam_m,NEAR_FID,NEAR_DIST
788,,,,,,,,,,,,,,0,723,TI, ,0,0,0,Itaituba,X,0,Munduruku,PA,Belterra,Contradit,Delimitada,Despacho n,Despacho e Resumo publicados,10/29/2009,Principal,1,Desp Res,140,62500,Braganea-Marituba,Braganea-Marituba,62501,3,73763.78309,28,73768.45899
742,,,,,,,,,,,,,,0,616,TI, ,0,0,0,Itaituba,IX,0, ,PA,Santarbm,Planejamento,Em estudo,Memorando no 640/CGID/DAF,Memorando DAF - Inclusao no BD,9/4/2003,Principal,1,XXX,10,61900,Brinco das Mo as,Brinco das Mo as,61901,3,126446.0046,28,126455.8453
610,,,,,,,,,,,,,,0,424,TI, ,0,0,0,Rio Branco,XV,161,Jaminawa,AC,"Assis Brasil, Sena Madureira",ConcluBdo,Regularizada,Certidao 064,Registro SPU,9/15/1999,Principal,1,Reg SPU,380,7300,Cabeceira do Rio Acre,Cabeceira do Rio Acre,7301,23,574863.2078,20,448381.1331
421,,,,,,,,,,,,,,0,141,TI, ,0,0,0,Rio Branco,XIV,230,Kulina,AM,Envira,Conclu,Regularizada,Certidao 015,Registro SPU,8/15/1997,Principal,1,Reg SPU,380,7400,Cacau do Tarauaca,Cacau do Tarauaca,7401,23,597864.5547,20,425469.4357
616,,,,,,,,,,,,,,0,430,TI, ,0,0,0,Altamira,VII,56,Arara,PA,"Altamira, Placas, UruarS",Demarcaaao fasica,Declarada,Contrato n  103/2009,Contrato para demarcaaao,6/30/2009,Principal,1,Contr Dem,270,7600,Cachoeira Seca,Cachoeira Seca,7601,3,140873.9809,28,140863.145
792,,,,,,,,,,,,,,0,728,TI, ,0,0,0,Sao F,I,489,Karaj,MT,"Luciara, Sao Frlix do Araguaia",Processo de homologaoao,Declarada,Memorando n  37/CGGeo/2010,Memo/CGD - Libera peoas t0cnicas,3/31/2010,Principal,1,Memora Dem,305,58700,Cacique Fontoura,Cacique Fontoura,58701,36,270948.9883,34,243463.5474
717,,,,,,,,,,,,,,0,585,TI, ,0,0,0,Rio Branco,IV,72,Jaminawa,AM,Boca do Acre,Anclise da delimita,Em estudo,Relattrio de Identifica ao e Delimitadao da TI. Jaminawa do Caiapuce,Relattrio do GT (Antrop logo Coordenador), ,Principal,1,Rel GT,110,55800,Caiapuca,Caiapuca,55801,23,368416.9428,20,205681.1287
532,,,,,,,,,,,,,,0,309,TI, ,0,0,0,Rio Branco,XIV,220,Apurina,AM,LMbrea,Conclu,Regularizada,173-AM,Registro SPU,7/29/1988,Principal,1,Reg SPU,380,8100,Caititu,Caititu,8101,45,88842.93108,19,84331.10047
492,,,,,,,,,,,,,,0,246,TI, ,0,0,0,Boa Vista,XI,90,Makuxi,RR,Amajari,Concluido,Regularizada,Certidao 020,Registro SPU,12/4/1995,Principal,1,Reg SPU,380,8200,Cajueiro,Cajueiro,8201,0,656370.35,59,541915.3983
544,,,,,,,,,,,,,,0,321,TI, ,0,0,0,Manaus,XIII,49,Kamb,AM,Coari,Planejamento demarcakao,Declarada,"Portaria nt 1487, de 15 de agosto de 2008",Portaria Declarat ria,8/15/2008,Principal,1,Port Decl,230,8300,Cajuhiri Atravessado,Cajuhiri Atravessado,8301,0,481379.5537,6,481382.1049
521,,,,,,,,,,,,,,0,298,TI, ,0,0,0,Rio Branco,XIV,68,Jamamadi,AM,Pauini,Conclu,Regularizada,Certidao 002,Registro SPU,1/7/2000,Principal,1,Reg SPU,380,8400,Camadeni,Camadeni,8401,23,318579.0963,20,174745.5388
533,,,,,,,,,,,,,,0,310,TI, ,0,0,0,Rio Branco,XIV,265,Apurina,AM,Boca do Acre,Concluodo,Regularizada,Certidao 010,Registro SPU,11/24/1995,Principal,1,Reg SPU,380,8500,Camicua,Camicua,8501,23,299388.8554,20,129969.2998
463,,,,,,,,,,,,,,0,194,TI, ,0,0,0,Rio Branco,XV,175,Katukina,AC,"Cruzeiro do Sul, Tarauacm",Conclurdo,Regularizada,Certidao 011,Registro SPU,6/21/1999,Principal,1,Reg SPU,380,8600,Campinas/Katukina,Campinas/Katukina,8601,23,826574.6792,20,656510.3713
403,,,,,,,,,,,,,,0,122,TI, ,0,0,0,Barra do Corda,VII,4822,Guajajara,MA,"Barra do Corda, Grajae, Jenipapo dos Vieiras",Concluddo,Regularizada,Certidao s/n,Registro SPU,12/19/1996,Principal,1,Reg SPU,380,8700,Cana Brava/Guajajara,Cana Brava/Guajajara,8701,5,219863.0379,76,142543.9899
564,,,,,,,,,,,,,,0,355,TI, ,0,0,0,Boa Vista,XI,287,"Makuxi, Wapixana",RR,Cantx,"Conclu,do",Regularizada,Certidao nd 28,Registro SPU,10/11/2004,Principal,1,Reg SPU,380,8800,Canauanim,Canauanim,8801,0,525248.5412,59,409024.2147
781,,,,,,,,,,,,,,0,710,TI, ,0,0,0,Gurupi,I,0,Javap,TO,Formoso do Araguaia,Estudos complementares,Em estudo,"Portaria nm 1299, de 27 de outubro de 2009",Portaria FUNAI - Cria GT,10/27/2009,Principal,1,Port GT,40,70300,Canoana,Canoana,70301,36,156769.9175,56,156815.6248
665,,,,,,,,,,,,,,0,533,TI, ,0,0,0,Manaus,X,154,Mura,AM,Autazes,Estudos complementares,Em estudo,"Portaria nm 680, de 24 de junho de 2008",Portaria FUNAI - Cria GT,6/24/2008,Principal,1,Port GT,40,9000,Capivara,Capivara,9001,0,184463.2827,6,184454.8199
581,,,,,,,,,,,,,,0,380,TI, ,0,0,0,Col,VIII,556,Mentuktire,MT,"Peixoto de Azevedo, Sao Josc do Xingu",Concluodo,Regularizada,Certidao 094,Registro SPU,9/23/1999,Principal,1,Reg SPU,380,9200,Capoto/Jarina,Capoto/Jarina,9201,28,479664.2284,74,232646.7509
573,,,,,,,,,,,,,,0,370,TI, ,0,0,0,Barra do Corda,VII,136,Guajajara,MA,Bom Jardim,Conclurdo,Regularizada,Certidao 02,Registro SPU,4/22/1983,Principal,1,Reg SPU,380,9700,Caru,Caru,9701,5,320768.0053,73,227261.1395
411,,,,,,,,,,,,,,0,131,TI, ,0,0,0,Rio Branco,XIV,120,Apurina,AM,Pauini,Conclu,Regularizada,Certidao 003,Registro SPU,1/14/2000,Principal,1,Reg SPU,380,9800,Catipari/Mamoria,Catipari/Mamoria,9801,23,275760.3458,20,130977.6337
596,,,,,,,,,,,,,,0,404,TI, ,2,0,0,Col,XVII,297,"Apiake/Koyabi, Kayabi, Munduruku","MT, PA","ApiacAs, Jacareacanga","Demarca,ao fasica",Declarada,Contrato n  245/2007,Contrato para demarca,12/31/2007,Revisao,2,Contr Dem,270,22900,Kayabi,Cayabi,22902,4,220107.9221,71,1351.219639
598,,,,,,,,,,,,,,0,406,TI, ,0,1,22902,Col0der,XVII,297,"Apiake/Koyabi, Kayabi, Munduruku",PA,Jacareacanga,Concluado,Regularizada,Certidao 073,Registro SPU,12/12/1983,Principal,1,Reg SPU,380,22900,Cayabi,Cayabi,22901,4,258375.3967,32,38075.97496
561,,,,,,,,,,,,,,0,352,TI, ,0,0,0,Nova Xavantina,I,56,Xavante,MT,Campinepolis,Concluedo,Regularizada,Certidao nd 004,Registro SPU,5/22/2002,Principal,1,Reg SPU,380,10000,Chao Preto,Chao Preto,10001,34,264293.1967,79,66698.75723
746,,,,,,,,,,,,,,0,620,TI, ,0,0,0,Vilhena,XVII,58,Xiquitano,MT,Pontes e Lacerda,Composieao do GT,Em estudo,Praparadao dos estudos de fundamenta0ao,Minuta de Plano Operacional,8/1/2005,Principal,1,Min Po,29,24600,Chiquitano de Baia Grande,Chiquitano de Baia Grande,24601,17,64225.9625,33,64228.24869
461,,,,,,,,,,,,,,0,192,TI, ,0,0,0,Manaus,X,1768,Munduruku,AM,Borba,Concluudo,Regularizada,Certidao nd 31,Registro SPU,10/20/2004,Principal,1,Reg SPU,380,10100,Coata-Laranjal,Coata-Laranjal,10101,0,228550.9136,37,191518.7599
648,,,,,,,,,,,,,,0,516,TI, ,0,0,0,Itaituba,X,0,Arapiun,PA,Santarnm,Annlise da delimitaCao,Em estudo,Relattrio Circunstanciado de Identificarao e Delimitaaao da Terra Inddgena Cobra Grande/PA,Relattrio do GT (Antropdlogo Coordenador),10/29/2008,Principal,1,Rel GT,110,59400,Cobra Grande,Cobra Grande,59401,3,106847.5965,11,105043.5807
698,,,,,,,,,,,,,,0,566,TI, ,0,0,0,Sao Gabriel da Cachoeira,XII,0,Bar,AM,Sao Gabriel da Cachoeira,Estudos complementares,Em estudo,"Portaria nm 9, de 11 de junho de 2010",Portaria FUNAI - Cria GT,6/11/2010,Principal,1,Port GT,40,59600,Cu6 CuT/ Marabitanas,Cu6 CuT/ Marabitanas,59601,0,872469.2664,59,827678.1471
436,,,,,,,,,,,,,,0,156,TI, ,0,0,0,Manaus,X,75,Mura,AM,Autazes,Conclusdo,Regularizada,Certidao 010,Registro SPU,6/3/1997,Principal,1,Reg SPU,380,10600,Cuia,Cuia,10601,0,176178.4863,6,176169.2129
419,,,,,,,,,,,,,,0,139,TI, ,0,0,0,Manaus,XIII,367,Miranha,AM,Maraa,Concluado,Regularizada,Certidao nd 26,Registro SPU,6/16/2004,Principal,1,Reg SPU,380,10700,Cuiu-Cuiu,Cuiu-Cuiu,10701,0,603892.2377,6,603898.6253
582,,,,,,,,,,,,,,0,381,TI, ,0,0,0,Manaus,X,564,Mura,AM,"Autazes, Borba",Conclusdo,Regularizada,Certidao nd0001,Registro SPU,2/17/2010,Principal,1,Reg SPU,380,10800,Cunha-Sapucaia,Cunha-Sapucaia,10801,0,262654.6858,6,262648.6757
550,,,,,,,,,,,,,,0,331,TI, ,0,0,0,Manaus,XIV,666,Deni,AM,"Itamarati, L",Concluado,Regularizada,Certidao nd 006,Registro SPU,7/19/2007,Principal,1,Reg SPU,380,10900,Deni,Deni,10901,23,327821.963,20,193402.3309
591,,,,,,,,,,,,,,0,399,TI, ,0,0,0,Porto Velho,X,17,Diahui,AM,Humait,Conclu,Regularizada,Certidao nd 003,Registro SPU,6/9/2006,Principal,1,Reg SPU,380,11000,Diahui,Diahui,11001,41,141178.396,75,80425.53789
680,,,,,,,,,,,,,,0,548,TI, ,2,0,0,Ju,XVII,300,Enauwens-NawS,MT,"Comodoro, JuSna e Sapezal",Anmlise da delimitaaao,Em estudo,Relattrio Antropolagico  de Revisao de Limites da TI Enawene Nawe - MT,Relattrio do GT (Antrop logo Coordenador),12/12/2007,Revisao,2,Rel GT,110,11200,Enawen,Enawen,11202,40,186986.9992,22,113854.9471
730,,,,,,,,,,,,,,0,599,TI, ,0,1,11202,Ju2na,XVII,300,Enauwend-Nawi,MT,"Comodoro, Juina, Sapezal",Conclurdo,Regularizada,Certidao 094,Registro SPU,7/3/1998,Principal,1,Reg SPU,380,11200,EnawenU-NawU,EnawenU-NawU,11201,40,104797.0659,22,34584.30229
731,,,,,,,,,,,,,,0,600,TI, ,0,1,11202,Ju2na,XVII,300,Enauwenû-Naw酸,MT,"Comodoro, Ju酸na, Sapezal",Conclurdo,Regularizada,Certidao 094,Registro SPU,7/3/1998,Principal,1,Reg SPU,380,11200,EnawenU-NawU,EnawenU-NawU,11201,40,107720.8898,64,107709.1579
755,,,,,,,,,,,,,,0,652,TI, ,0,0,0,Ju,XVII,550,Erikbakts,MT,Brasnorte,Conclurdo,Regularizada,Certidao S/N,Registro SPU,11/18/1987,Principal,1,Reg SPU,380,11400,Erikpatsl,Erikpatsl,11401,4,149198.5204,25,434.1845179
753,,,,,,,,,,,,,,0,650,TI, ,0,0,0,Ju,XVII,45,Erikbakts,MT,Cotriguasu,Concluudo,Regularizada,Certidao 063,Registro SPU,7/21/1999,Principal,1,Reg SPU,380,11500,Escondido,Escondido,11501,4,87430.71825,29,87421.97806
750,,,,,,,,,,,,,,0,639,TI, ,0,0,0,Itaituba,I,0,"Maytapu, Cara Preta/Munduruku",PA,Aveiro,Anelise da delimita/ao,Em estudo,Relattrio Circunstanciado de Identifica,Relattrio do GT (Antropdlogo Coordenador),10/24/2008,Principal,1,Rel GT,110,68000,Escrivao,Escrivao,68001,3,136618.0652,28,136619.1468
634,,,,,,,,,,,,,,0,467,TI, ,0,0,0,Manaus,XIII,121,Tikuna,AM,Jutan,Conclu,Regularizada,Certidao nd 008,Registro SPU,9/13/2006,Principal,1,Reg SPU,380,11600,Esp0rito Santo,Esp0rito Santo,11601,45,739713.7627,19,654865.9863
693,,,,,,,,,,,,,,0,561,TI, ,0,0,0,Tangar  da Serra,XVII,34,Paresi,MT,"Diamantino, Nortelandia",Analise da delimitanao,Em estudo,Relattrio Circunstanciado de Identifica,Relattrio do GT (Antropdlogo Coordenador),8/10/2009,Principal,1,Rel GT,110,11800,Esta0ao Parecis,Esta0ao Parecis,11801,26,133032.041,8,80845.22058
486,,,,,,,,,,,,,,0,229,TI, ,0,0,0,Tangaro da Serra,XVII,13,Paresi,MT,Tangar,Conclu,Regularizada,Certidao 062,Registro SPU,10/19/1994,Principal,1,Reg SPU,380,11900,Estivadinho,Estivadinho,11901,24,59867.36608,43,47583.04671
422,,,,,,,,,,,,,,0,142,TI, ,0,0,0,Manaus,XIII,333,Tikuna,AM,Jutan,Conclu,Regularizada,Certidao nd 14,Registro SPU,7/31/1997,Principal,1,Reg SPU,380,12000,Estrela da Paz,Estrela da Paz,12001,45,724666.3674,19,643827.4793
689,,,,,,,,,,,,,,0,557,TI, ,0,0,0,Nova Xavantina,I,0,Xavante,MT,"Campinepolis, Novo Sao Joaquim, Santo Ant",Anmlise da delimitaSao,Em estudo,Relattrio de IdentificaJao e Delimita ao da Terra Indegena Parabubure II,Relattrio do GT (AntropJlogo Coordenador),5/19/2004,Principal,1,Rel GT,110,64100,Eterairebere,Eterairebere,64101,34,300726.2055,79,61483.79077
487,,,,,,,,,,,,,,0,230,TI, ,0,0,0,Tangard da Serra,XVII,13,Paresi,MT,"Barra do Bugres, Tangar  da Serra",Concluddo,Regularizada,Certidao 005,Registro SPU,3/13/1996,Principal,1,Reg SPU,380,12800,Figueiras,Figueiras,12801,20,45089.20571,43,44758.44211
459,,,,,,,,,,,,,,0,190,TI, ,0,0,0,Manaus,X,75,Mura,AM,Manaquiri,Concluido,Regularizada,Certidao nd 24,Registro SPU,9/25/2003,Principal,1,Reg SPU,380,12900,Fortaleza do Castanho,Fortaleza do Castanho,12901,0,230450.8488,6,230447.3323
548,,,,,,,,,,,,,,0,325,TI, ,0,0,0,Manaus,XIV,11,Apurina,AM,Manacapuru,Conclupdo,Regularizada,Certidao nd 009,Registro SPU,9/21/2006,Principal,1,Reg SPU,380,13000,Fortaleza do Pataun,Fortaleza do Pataun,13001,0,194491.9621,6,194491.4628
340,,,,,,,,,,,,,,0,14,TI, ,0,0,0,Gurupi,I,190,Xerente,TO,Tocantenia,Concluedo,Regularizada,Certidao S/N,Registro SPU,1/5/1994,Principal,1,Reg SPU,380,13200,Funil,Funil,13201,28,9098.407047,46,9053.398352
377,,,,,,,,,,,,,,0,76,TI, ,0,0,0,Oiapoque,IX,168,Galibi,AP,Oiapoque,Concluudo,Regularizada,Certidao 071,Registro SPU,12/12/1983,Principal,1,Reg SPU,380,13300,Galibi,Galibi,13301,2,335637.038,13,231468.04
712,,,,,,,,,,,,,,0,580,TI, ,0,0,0,Rio Branco,IV,130,Apurina,AM,Pauini,Planejamento,Em estudo,Inclusao da terra na lista,Memorando DAF - Inclusao no BD,2/4/2004,Principal,1,XXX,10,19800,Garaperi/Lago da Vitoria,Garaperi/Lago da Vitoria,19801,23,305433.2824,20,133810.9394
534,,,,,,,,,,,,,,0,311,TI, ,0,0,0,Manaus,X,77,Mura,AM,Careiro da V,Concluodo,Regularizada,Certidao nd 17,Registro SPU,8/9/2002,Principal,1,Reg SPU,380,13400,Gaviao,Gaviao,13401,0,160594.7215,6,160586.5694
478,,,,,,,,,,,,,,0,218,TI, ,0,0,0,Barra do Corda,VII,118,Timbira,MA,"Arame, Itaipava do Grajaa",Conclu do,Regularizada,Certidao S/N,Registro SPU,12/12/1996,Principal,1,Reg SPU,380,13500,Geralda Toco Preto,Geralda Toco Preto,13501,5,254094.6746,73,200631.2423
622,,,,,,,,,,,,,,0,440,TI, ,0,1,13602,Imperatriz,I,655,kanela,MA,Amarante do Maranhao,Conclutdo,Regularizada,Certidao 01,Registro SPU,4/22/1983,Principal,1,Reg SPU,380,13600,Governador,Governador,13601,5,139460.9816,73,82284.42111
642,,,,,,,,,,,,,,0,510,TI, ,2,0,0,Imperatriz,I,655,kanela,MA,Amarante do Maranhao,Analise da delimitaoao,Em estudo,Relattrio Circunstanciado de Revisao de Limites da TI Governador,Relattrio do GT (Antropdlogo Coordenador),8/27/2009,Revisao,2,Rel GT,110,13600,Governador,Governador,13602,5,154839.7076,73,101765.0467
520,,,,,,,,,,,,,,0,297,TI, ,0,0,0,Rio Branco,XIV,135,Apurina,AM,Pauini,Conclu,Regularizada,Certidao 008,Registro SPU,6/19/2000,Principal,1,Reg SPU,380,13800,Guajaha,Guajaha,13801,23,288315.4117,20,133251.2799
705,,,,,,,,,,,,,,0,573,TI, ,0,0,0,Tabatinga,XIII,0,Kokama Tikuna,AM,Benjamin Constant,Annlise da delimitalao,Em estudo,Relattrio de Identificaoao e Delimita0ao da Terra Indagena Guanabara,Relattrio do GT (Antropologo Coordenador),2/19/2004,Principal,1,Rel GT,110,52800,Guanabara,Guanabara,52801,23,769363.7834,20,613391.5751
663,,,,,,,,,,,,,,0,531,TI, ,0,0,0,Manaus,X,285,Mura,AM,Autazes,Estudos complementares,Em estudo,"Portaria nm 681, de 24 de junho de 2008",Portaria FUNAI - Cria GT,6/24/2008,Principal,1,Port GT,40,13900,Guapenu,Guapenu,13901,0,176831.0007,6,176821.6482
737,,,,,,,,,,,,,,0,606,TI, ,0,0,0,Campo Grande,II,382,Guato,MS,CorumbG,ConcluGdo,Regularizada,Certidao nd 001,Registro SPU,3/12/2004,Principal,1,Reg SPU,380,15000,Guat0,Guat0,15001,20,282285.4646,38,282276.7747
558,,,,,,,,,,,,,,0,348,TI, ,0,0,0,Rio Branco,XIV,80,Hi Merima,AM,"LMbrea, Tapaud","Conclu,do",Regularizada,Certidao nd 002,Registro SPU,1/17/2008,Principal,1,Reg SPU,380,15200,Hi Merima,Hi Merima,15201,23,229473.6518,19,126271.1247
685,,,,,,,,,,,,,,0,553,TI, ,0,0,0,Nova Xavantina,I,0,Xavante,MT,Paranatinga,Anrlise da delimitaiao,Em estudo,Relattrio de IdentificaTao e Delimita0ao da TI Parabubure V (HU'UHI),Relattrio do GT (AntropTlogo Coordenador),5/20/2004,Principal,1,Rel GT,110,64400,Hu'uhi,Hu'uhi,64401,34,257908.0923,79,123178.8
677,,,,,,,,,,,,,,0,545,TI, ,2,0,0,Cacoal,XVI,500,Gaviao,RO,Ji-Paran2,Planejamento,Em estudo,Inclusao da terra na lista,Memorando DAF - Inclusao no BD,1/15/2003,Revisao,2,XXX,10,16200,Igarapo Lourdes,Igarapo Lourdes,16202,40,210852.5557,75,165221.841
708,,,,,,,,,,,,,,0,576,TI, ,0,0,0,Rio Branco,I,120,Kanamari,AM,Carauari,Planejamento,Em estudo,Inclusao da terra na lista,Memorando DAF - Inclusao no BD,2/4/2004,Principal,1,XXX,10,59900,Igarapp Preto/Pauana,Igarapp Preto/Pauana,59901,23,507987.4438,20,384151.3368
763,,,,,,,,,,,,,,0,677,TI, ,0,0,0,Rio Branco,I,0,Isolados,AC,Jordao,Planejamento,Em estudo,MEMO CGID,Memorando DAF - Inclusao no BD,6/2/2008,Principal,1,XXX,10,67600,Igarapp Taboca do Alto Tarauac,Igarapp Taboca do Alto Tarauac,67601,23,785024.0152,20,627434.5219
673,,,,,,,,,,,,,,0,541,TI,"[A terra constava da lista de terras a identificar, e foi pretendamente inclurda nas terras que seriam a abarcadas no levantamento das terras Mura de Borba, o GT nao apresentou relat",0,0,0,Manaus,X,266,Mura,AM,Borba,Planejamento,Em estudo,Inclusao da terra na lista,Memorando DAF - Inclusao no BD,1/1/1997,Principal,1,XXX,10,16400,Igarapp-A,Igarapp-A,16401,0,361099.2635,6,361095.0852
669,,,,,,,,,,,,,,0,537,TI, ,0,0,0,Manaus,X,34,Apurina,AM,Manaquiri,Estudos complementares,Em estudo,"Portaria nm 763, de 21 de junho de 2004",Portaria FUNAI - Cria GT,6/21/2004,Principal,1,Port GT,40,52900,IgarapT Paiol,IgarapT Paiol,52901,0,242279.1429,6,242275.8067
629,,,,,,,,,,,,,,0,458,TI, ,0,0,0,Rio Branco,XIV,40,Jamamadi,AM,Boca do Acre,Concluodo,Regularizada,Certidao nd 36,Registro SPU,11/10/2004,Principal,1,Reg SPU,380,15600,IgarapU Capana,IgarapU Capana,15601,23,351292.2882,20,184673.2047
467,,,,,,,,,,,,,,0,198,TI, ,0,0,0,Rio Branco,XV,320,Kaxinawn,AC,"Feijn, Tarauace",Conclu do,Regularizada,Certidao 004,Registro SPU,6/25/1998,Principal,1,Reg SPU,380,15700,IgarapU do Caucho,IgarapU do Caucho,15701,23,657793.6206,20,489103.5026
433,,,,,,,,,,,,,,0,153,TI, ,0,0,0,Manaus,XIII,42,Kamb,AM,Alvaraes,Concluedo,Regularizada,Certidao nd 29,Registro SPU,10/19/2004,Principal,1,Reg SPU,380,15800,IgarapU Grande,IgarapU Grande,15801,0,615865.85,19,596878.0468
367,,,,,,,,,,,,,,0,59,TI, ,0,0,0,Guajar,XVI,314,Pakaanova,RO,"Guajaro-Mirim, Nova Mamorr",Concluodo,Regularizada,Certidao s/n,Registro SPU,10/9/1981,Principal,1,Reg SPU,380,16100,IgarapU Lage,IgarapU Lage,16101,23,121549.9809,39,121548.1351
732,,,,,,,,,,,,,,0,601,TI, ,0,1,16202,Cacoal,XVI,500,Gaviao,RO,Ji-ParanN,Concluado,Regularizada,Certidao nd 09,Registro SPU,8/30/2002,Principal,1,Reg SPU,380,16200,IgarapU Lourdes,IgarapU Lourdes,16201,40,155971.8319,75,146120.3612
368,,,,,,,,,,,,,,0,60,TI, ,0,0,0,GuajarU-Mirim,XVI,193,Pakaanova,RO,Nova Mamorr,Concluado,Regularizada,Certidao S/N,Registro SPU,10/9/1981,Principal,1,Reg SPU,380,16300,IgarapU Ribeirao,IgarapU Ribeirao,16301,23,97727.53143,39,97727.93711
684,,,,,,,,,,,,,,0,552,TI, ,0,0,0,Xingu,I,0,Ikpeng,MT,Ga,Estudos complementares,Em estudo,"Portaria nm 737, de 1s de agosto de 2007",Portaria FUNAI - Cria GT,8/1/2007,Principal,1,Port GT,40,65000,Ikpeng,Ikpeng,65001,34,317597.4407,47,170135.7107
464,,,,,,,,,,,,,,0,195,TI, ,0,0,0,Manaus,XIII,120,Tikuna,AM,Anama,Conclu,Regularizada,Certidao S/N,Registro SPU,4/2/1997,Principal,1,Reg SPU,380,16600,Ilha do Camaleao,Ilha do Camaleao,16601,0,295916.8676,6,295916.911
345,,,,,,,,,,,,,,0,19,TI, ,0,0,0,Rio Branco,XIV,460,Jamamadi,AM,"Boca do Acre, Pauini",Concluodo,Regularizada,Certidao 007,Registro SPU,6/14/2000,Principal,1,Reg SPU,380,16900,Inauini/Teuini,Inauini/Teuini,16901,23,337114.0923,20,164832.2117
551,,,,,,,,,,,,,,0,333,TI, ,0,0,0,Gurupi,I,97,Av,TO,"Lagoa da Confusao, Pium",Concluddo,Regularizada,Certidao nd 001,Registro SPU,10/2/2009,Principal,1,Reg SPU,380,17000,Inawebohona,Inawebohona,17001,28,180154.3156,34,163323.0374
346,,,,,,,,,,,,,,0,20,TI, ,0,0,0,Rio Branco,X,54,Diahui,AM,Humait,Conclu,Regularizada,Certidao 05,Registro SPU,8/24/2001,Principal,1,Reg SPU,380,17200,Ipixuna,Ipixuna,17201,41,206472.883,75,188436.9501
715,,,,,,,,,,,,,,0,583,TI, ,0,0,0,Rio Branco,XIV,66,Jamamadi,AM,Boca do Acre,Planejamento,Em estudo,Inclusao da terra na lista,Memorando DAF - Inclusao no BD,2/4/2004,Principal,1,XXX,10,61700,Iquirema,Iquirema,61701,23,276279.3263,20,106349.4614
603,,,,,,,,,,,,,,0,417,TI, ,2,0,0,Tangarn da Serra,XVII,250,Irantxe,MT,Brasnorte,Planejamento demarcabao,Declarada,"Portaria nt 1429, de 4 de agosto de 2008",Portaria Declarat ria,8/4/2008,Revisao,2,Port Decl,230,17300,Manoki,Irantxe,17302,24,196574.7732,54,1393.76916
604,,,,,,,,,,,,,,0,418,TI, ,0,1,17302,Tangare da Serra,XVII,250,Irantxe,MT,Brasnorte,Conclurdo,Regularizada,Certidao 002,Registro SPU,4/23/1990,Principal,1,Reg SPU,380,17300,Irantxe,Irantxe,17301,24,196574.7732,54,51650.08076
687,,,,,,,,,,,,,,0,555,TI, ,0,0,0,Campinepolis,I,0,Xavante,MT,"Agua Boa, Campin",Anulise da delimitalao,Em estudo,Relattrio de Identifica ao e Delimitaaao da Tera Indagena Parabubure IV (ISOU'PA),Relattrio do GT (Antrop logo Coordenador),5/24/2005,Principal,1,Rel GT,110,64200,Iso0'p,Iso0'p,64201,34,312943.5516,79,117576.6778
540,,,,,,,,,,,,,,0,317,TI, ,0,0,0,Manaus,X,25,Mura,AM,Autazes,Certidao SPU,Regularizada,Ofgcio nz 884/DAF,Ofgcio ao SPU,12/5/2003,Principal,1,Of SPU,370,17500,Itaitinga,Itaitinga,17501,0,183791.9643,6,183782.7083
493,,,,,,,,,,,,,,0,248,TI, ,0,0,0,Boa Vista,XI,147,"Makuxi, Wapixana",RR,Bonfim,Conclu,Regularizada,Certidao nd 19,Registro SPU,9/19/2002,Principal,1,Reg SPU,380,17800,Jabuti,Jabuti,17801,0,567627.8535,59,450730.9321
559,,,,,,,,,,,,,,0,349,TI, ,0,0,0,Boa Vista,XI,255,"Jaricuna, Makuxi, Wapixana",RR,"Bonfim, Caracara,","Conclu,do",Regularizada,Certidao nd 003,Registro SPU,10/6/2006,Principal,1,Reg SPU,380,17900,Jacamim,Jacamim,17901,0,401558.5772,59,284617.6226
624,,,,,,,,,,,,,,0,442,TI, ,0,0,0,Porto Velho,I,0,Indios Isolados,AM,"Canutama, Labrea",Planejamento,Em estudo,Memorando,Memorando DAF - Inclusao no BD,7/9/2007,Principal,1,XXX,10,65900,Jacarepba/Katauixi,Jacarepba/Katauixi,65901,45,26156.95369,68,26168.15222
716,,,,,,,,,,,,,,0,584,TI, ,0,0,0,Manaus,XIV,0,"Apurina, Jamamadi",AM,Boca do Acre,Anclise da delimitalao,Em estudo,Parecer n,Relaterio do GT (Antrop logo Coordenador),12/2/2008,Principal,1,Rel GT,110,61100,Jamamadi do Lourdes,Jamamadi do Lourdes,61101,23,316832.5639,20,147869.7994
363,,,,,,,,,,,,,,0,54,TI, ,0,0,0,Rio Branco,XV,92,Kulina,AC,Feijn,Conclu,Regularizada,Certidao nd 60,Registro SPU,8/5/2003,Principal,1,Reg SPU,380,18300,Jaminaua/Envira,Jaminaua/Envira,18301,23,680051.7117,20,522147.1682
