OBJECTID,ID_UC,Name,Reserve Type,Class,gov_level,year_created,Polygon_quality,Organization_group_name,ID_TI,ADR6,Population,State,Municipality,OpDam_ID,NEAR_DIST_OpDam_m,Dam_ID,NEAR_DIST_alldams
201,1021,PARQUE ESTADUAL DA SERRA DOS MARTeRIOS/ANDORINHAS,Park,Protection Integral,State,1996,Correct,Instituto de Desenvolvimento Florestal e da Biodiversidade do Para,,,,,,5,104987.6399,67,14105.58558
191,421,PARQUE ESTADUAL DAS NASCENTES DO RIO TAQUARI,Park,Protection Integral,State,1999,Correct,Instituto de Meio Ambiente do Mato Grosso do Sul,,,,,,39,163059.8528,77,18096.1234
194,1495,PARQUE ESTADUAL DE CORUMBIARA,Park,Protection Integral,State,1990,Approximate,Secretaria de Estado do Desenvolvimento Ambiental de Rondtnia,,,,,,40,138087.5151,64,138085.2616
173,765,PARQUE ESTADUAL DE GUAJARe-MIRIM,Park,Protection Integral,State,1990,Approximate,Secretaria de Estado do Desenvolvimento Ambiental de Rondtnia,,,,,,23,103126.8659,39,103121.9391
166,1032,PARQUE ESTADUAL DE MONTE ALEGRE,Park,Protection Integral,State,2001,Approximate,Instituto de Desenvolvimento Florestal e da Biodiversidade do Parn,,,,,,3,83020.0772,50,65343.47776
172,1467,PARQUE ESTADUAL DE oGUAS QUENTES,Park,Protection Integral,State,1978,Correct,Secretaria de Estado do Meio Ambiente de Mato Grosso,,,,,,34,112952.6478,24,56165.24246
198,1744,PARQUE ESTADUAL DO ARAGUAIA,Park,Protection Integral,State,2002,Approximate,Secretaria Estadual do Meio Ambiente e dos Recursos Hldricos de Goids,,,,,,36,247712.2779,56,247776.5782
177,1917,PARQUE ESTADUAL DO ARAGUAIAA,Park,Protection Integral,State,2001,Correct,Secretaria de Estado do Meio Ambiente de Mato Grosso,,,,,,36,244151.3337,56,244205.99
169,1882,PARQUE ESTADUAL DO BACANGA,Park,Protection Integral,State,1980,Approximate,Secretaria de Estado de Meio Ambiente e Recursos Naturais do Maranhdo,,,,,,5,561754.6827,73,487143.94
203,1487,PARQUE ESTADUAL DO CANToO,Park,Protection Integral,State,1998,Correct,Instituto Natureza do Tocantins,,,,,,28,174758.7837,46,174809.7693
210,477,PARQUE ESTADUAL DO GUIRm,Park,Protection Integral,State,2002,Correct,Secretaria de Estado do Meio Ambiente de Mato Grosso,,,,,,20,209897.1245,38,209888.7091
202,1486,PARQUE ESTADUAL DO JALAPeO,Park,Protection Integral,State,2001,Correct,Instituto Natureza do Tocantins,,,,,,28,164478.5575,21,0
208,1488,PARQUE ESTADUAL DO LAJEADO,Park,Protection Integral,State,2001,Correct,Instituto Natureza do Tocantins,,,,,,28,29684.25335,46,29706.71417
181,1736,PARQUE ESTADUAL DO MATUPIRI,Park,Protection Integral,State,2009,Correct,Secretaria de Estado do Meio Ambiente do Amazonas,,,,,,0,351446.9896,6,351442.9264
196,1022,PARQUE ESTADUAL DO UTINGA,Park,Protection Integral,State,1993,Correct,Instituto de Desenvolvimento Florestal e da Biodiversidade do Para,,,,,,51,297588.8381,80,297587.8176
183,470,PARQUE ESTADUAL DO XINGU,Park,Protection Integral,State,2001,Correct,Secretaria de Estado do Meio Ambiente de Mato Grosso,,,,,,28,437043.5026,74,323364.7707
176,460,PARQUE ESTADUAL DOM OSiRIO STOFFEL,Park,Protection Integral,State,2002,Correct,Secretaria de Estado do Meio Ambiente de Mato Grosso,,,,,,19,49382.35293,36,49382.55801
182,1916,PARQUE ESTADUAL ENCONTRO DAS AGUAS,Park,Protection Integral,State,2004,Correct,Secretaria de Estado do Meio Ambiente de Mato Grosso,,,,,,19,168994.1413,36,168999.7163
185,1004,PARQUE ESTADUAL GUARIBA,Park,Protection Integral,State,2005,Correct,Secretaria de Estado do Meio Ambiente do Amazonas,,,,,,4,191068.0191,75,145346.7953
170,455,PARQUE ESTADUAL IGARAPeS DO JURUENA,Park,Protection Integral,State,2002,Correct,Secretaria de Estado do Meio Ambiente de Mato Grosso,,,,,,4,128735.8218,29,128738.9022
207,464,PARQUE ESTADUAL MnE BONIFnCIA,Park,Protection Integral,State,2000,Correct,Secretaria de Estado do Meio Ambiente de Mato Grosso,,,,,,34,84713.27271,24,72621.38864
189,1007,PARQUE ESTADUAL RIO NEGRO SETOR NORTE,Park,Protection Integral,State,1995,Correct,Secretaria de Estado do Meio Ambiente do Amazonas,,,,,,0,194659.1286,6,194665.472
186,1006,PARQUE ESTADUAL RIO NEGRO SETOR SUL,Park,Protection Integral,State,1995,Correct,Secretaria de Estado do Meio Ambiente do Amazonas,,,,,,0,110568.9482,6,110571.3111
190,472,PARQUE ESTADUAL SERRA AZUL,Park,Protection Integral,State,1994,Correct,Secretaria de Estado do Meio Ambiente de Mato Grosso,,,,,,19,302245.0611,79,105622.6353
216,1008,PARQUE ESTADUAL SERRA DO ARACA,Park,Protection Integral,State,1990,Correct,Secretaria de Estado do Meio Ambiente do Amazonas,,,,,,0,481804.1787,59,407679.8148
184,774,PARQUE ESTADUAL SERRA DOS REIS,Park,Protection Integral,State,1997,Approximate,Secretaria de Estado do Desenvolvimento Ambiental de Rondtnia,,,,,,23,325924.8927,39,325919.9976
214,448,PARQUE ESTADUAL SERRA RICARDO FRANCO,Park,Protection Integral,State,1997,Correct,Secretaria de Estado do Meio Ambiente de Mato Grosso,,,,,,17,113512.0118,33,113522.3572
195,462,PARQUE ESTADUAL SERRA SANTA BvRBARA,Park,Protection Integral,State,1997,Correct,Secretaria de Estado do Meio Ambiente de Mato Grosso,,,,,,17,72337.66536,33,72336.74105
187,1009,PARQUE ESTADUAL SUCUNDURI,Park,Protection Integral,State,2005,Correct,Secretaria de Estado do Meio Ambiente do Amazonas,,,,,,4,164564.6551,32,146330.3138
213,1010,PARQUE ESTADUAL SUMA MA,Park,Protection Integral,State,2003,Correct,Secretaria de Estado do Meio Ambiente do Amazonas,,,,,,0,135445.4736,6,135440.9699
215,454,PARQUE ESTADUAL tGUAS DO CUIABm,Park,Protection Integral,State,2002,Correct,Secretaria de Estado do Meio Ambiente de Mato Grosso,,,,,,34,72243.53728,48,72241.39249
167,456,PARQUE ESTADUAL TUCUMv,Park,Protection Integral,State,2002,Correct,Secretaria de Estado do Meio Ambiente de Mato Grosso,,,,,,4,210032.9226,75,84621.24361
174,1903,PARQUE ESTADUAL Za BOLO FLs,Park,Protection Integral,State,2000,Correct,Secretaria de Estado do Meio Ambiente de Mato Grosso,,,,,,34,88366.88163,24,70420.20205
212,475,REF,Wildlife Refuge,Protection Integral,State,2001,Correct,Secretaria de Estado do Meio Ambiente de Mato Grosso,,,,,,36,253200.8837,56,253259.4956
192,1881,REF1GIO DE VIDA SILVESTRE METRMPOLE DA AMAZoNIA,Wildlife Refuge,Protection Integral,State,2010,Correct,Instituto de Desenvolvimento Florestal e da Biodiversidade do Para,,,,,,51,300703.6607,80,300702.2551
193,457,RESERVA BIOL GICA CULUENE,Biological Reserve,Protection Integral,State,1989,Correct,Secretaria de Estado do Meio Ambiente de Mato Grosso,,,,,,34,288973.5363,79,156636.6023
209,1033,RESERVA BIOLeGICA DE MAICURU,Biological Reserve,Protection Integral,State,2006,Correct,Instituto de Desenvolvimento Florestal e da Biodiversidade do Para,,,,,,46,159690.1439,45,112094.3883
178,767,RESERVA BIOLeGICA RIO OURO PRETO,Biological Reserve,Protection Integral,State,1990,Approximate,Secretaria de Estado do Desenvolvimento Ambiental de Rondtnia,,,,,,23,167752.6689,39,167750.0092
205,770,RESERVA BIOLeGICA TRAdADAL,Biological Reserve,Protection Integral,State,1990,Approximate,Secretaria de Estado do Desenvolvimento Ambiental de Rondtnia,,,,,,23,214996.082,39,214994.4654
199,1011,RESERVA BIOLsGICA MORRO DOS SEIS LAGOS,Biological Reserve,Protection Integral,State,1990,Correct,Secretaria de Estado do Meio Ambiente do Amazonas,,,,,,0,828256.672,59,787408.9972
155,2742,2REA DE PROTE¥ËË¥ËËO AMBIENTAL PARQUE LINEAR DO BIND¥ËË,Enviornmental Protection Area,Sustainable Use,Municipal,2012,Schematic,Secretaria Municipal de Meio Ambiente e Sustentabilidade de Manaus - AM,,,,,,0,140360.372,6,140355.9927
160,2832,2REA DE PROTEniO AMBIENTAL MUNICIPAL DO ARICe-AuU,Enviornmental Protection Area,Sustainable Use,Municipal,1999,Correct,Secretaria Municipal de Meio Ambiente e Assuntos Fundi rios - Cuiab /MT,,,,,,34,64572.35479,24,29185.13444
159,2976,AREA DE PROTECAO AMBIENTAL XERIUINI,Enviornmental Protection Area,Sustainable Use,Municipal,1999,Schematic,Prefeitura Municipal de Caracarap - RR,,,,,,0,271522.9432,59,247059.741
161,2738,AREA DE PROTEniO AMBIENTAL TARUMA/PONTA NEGRA,Enviornmental Protection Area,Sustainable Use,Municipal,2008,Schematic,Secretaria Municipal de Meio Ambiente e Sustentabilidade de Manaus - AM,,,,,,0,108001.6137,6,107999.6051
157,2663,AREA DE RELEVANTE INTERESSE ECOLOGICO MUSEU PARQUE SERINGAL,Area of ??Relevant Ecological Interest,Sustainable Use,Municipal,2012,Approximate,Secretaria Municipal de Meio Ambiente de Ananindeua - PA,,,,,,51,306173.7021,80,306172.7968
156,1960,AREA DE RELEVANTE INTERESSE ECOLOGICO PARQUE AMBIENTAL ANTONIO DANUBIO LOURENeO DA SILVA,Area of ??Relevant Ecological Interest,Sustainable Use,Municipal,2011,Approximate,Secretaria Municipal de Meio Ambiente de Ananindeua - PA,,,,,,51,303937.5691,80,303936.5834
158,2556,RESERVA DE DESENVOLVIMENTO SUSTENTnVEL DO TUPi,Sustainable Development Reserve,Sustainable Use,Municipal,2005,Schematic,Secretaria Municipal de Meio Ambiente e Sustentabilidade de Manaus - AM,,,,,,0,141529.1184,6,141526.6135
165,2792,MONUMENTO NATURAL CANYONS E CORREDEIRAS DO RIO SONO,Natural Monument,Protection Integral,Municipal,2012,Approximate,Prefeitura Municipal de S0o Felix do Tocantins - TO,,,,,,28,163330.8822,12,2307.937177
162,2855,PARQUE NATURAL MUNICIPAL DO CANC__ŠO,Park,Protection Integral,Municipal,2007,Correct,Prefeitura Municipal de Serra do Navio - AP,,,,,,2,81814.75168,1,4025.797405
164,3196,PARQUE NATURAL MUNICIPAL PARQUE FLORESTAL DE SINOP,Park,Protection Integral,Municipal,2014,Correct,Prefeitura de Sinop - MT,,,,,,34,336260.8752,74,61693.26685
163,3163,PARQUE NATURAL MUNICIPAL VEREDAS DOS CARAJPS,Park,Protection Integral,Municipal,2011,Correct,Secretaria Municipal de Meio Ambiente de Canae dos Carajos - PA,,,,,,5,257227.0166,4,126014.448
132,12,1REA DE PROTEcoO AMBIENTAL SERRA DA TABATINGA,Enviornmental Protection Area,Sustainable Use,Federal,1990,Correct,Instituto Chico Mendes de Conserva mo da Biodiversidade,,,,,,28,262830.9826,21,94756.28071
117,22,2REA DE PROTEcoO AMBIENTAL DO IGARAPo GELADO,Enviornmental Protection Area,Sustainable Use,Federal,1989,Correct,Instituto Chico Mendes de Conserva mo da Biodiversidade,,,,,,51,238739.3632,49,125325.4822
142,268,2REA DE PROTEcoO AMBIENTAL DO TAPAJmS,Enviornmental Protection Area,Sustainable Use,Federal,2006,Correct,Instituto Chico Mendes de Conserva mo da Biodiversidade,,,,,,3,385589.5642,37,14345.72313
67,24,2REA DE PROTEcoO AMBIENTAL MEANDROS DO ARAGUAIA,Enviornmental Protection Area,Sustainable Use,Federal,1998,Correct,Instituto Chico Mendes de Conserva mo da Biodiversidade,,,,,,36,191222.2747,56,191277.7129
78,3407,3REA DE PROTEcoO AMBIENTAL DOS CAMPOS DE MANICORr,Enviornmental Protection Area,Sustainable Use,Federal,2016,Correct,Instituto Chico Mendes de Conserva1/o da Biodiversidade,,,,,,41,266625.24,75,182389.082
57,38,3REA DE RELEVANTE INTERESSE ECOLvGICA JAVARI BURITI,Area of ??Relevant Ecological Interest,Sustainable Use,Federal,1985,Correct,Instituto Chico Mendes de Conserva mo da Biodiversidade,,,,,,45,749929.3632,20,639058.7706
153,43,4REA DE RELEVANTE INTERESSE ECOLvGICA PROJETO DINsMICA BIOLtGICA DE FRAGMENTOS FLORESTAIS,Area of ??Relevant Ecological Interest,Sustainable Use,Federal,1985,Correct,Instituto Chico Mendes de Conserva mo da Biodiversidade,,,,,,0,61328.07304,6,61324.12016
143,44,4REA DE RELEVANTE INTERESSE ECOLvGICA SERINGAL NOVA ESPERANtA,Area of ??Relevant Ecological Interest,Sustainable Use,Federal,1999,Correct,Instituto Chico Mendes de Conserva mo da Biodiversidade,,,,,,23,436171.1426,20,331322.9251
121,83,FLORESTA NACIONAL ALTAMIRA,Forest,Sustainable Use,Federal,1998,Approximate,Instituto Chico Mendes de Conservaumo da Biodiversidade,,,,,,3,294675.2066,15,106277.6579
98,113,FLORESTA NACIONAL DE AMAP,Forest,Sustainable Use,Federal,1989,Correct,Instituto Chico Mendes de Conserva mo da Biodiversidade,,,,,,2,31599.2726,61,0
62,84,FLORESTA NACIONAL DE ANAU,Forest,Sustainable Use,Federal,2005,Correct,Instituto Chico Mendes de Conserva mo da Biodiversidade,,,,,,0,283837.4983,59,188294.5431
96,85,FLORESTA NACIONAL DE BALATA-TUFARI,Forest,Sustainable Use,Federal,2005,Correct,Instituto Chico Mendes de Conserva mo da Biodiversidade,,,,,,45,138650.6852,68,138653.5752
75,116,FLORESTA NACIONAL DE BOM FUTURO,Forest,Sustainable Use,Federal,1988,Correct,Instituto Chico Mendes de Conserva mo da Biodiversidade,,,,,,45,36163.23079,68,36156.85414
84,88,FLORESTA NACIONAL DE CARAJCS,Forest,Sustainable Use,Federal,1998,Correct,Instituto Chico Mendes de Conserva mo da Biodiversidade,,,,,,51,242165.004,49,121863.818
63,89,FLORESTA NACIONAL DE CAXIUANn,Forest,Sustainable Use,Federal,1961,Correct,Instituto Chico Mendes de Conserva mo da Biodiversidade,,,,,,46,137775.6974,10,96856.42231
114,92,FLORESTA NACIONAL DE HUMAITo,Forest,Sustainable Use,Federal,1999,Correct,Instituto Chico Mendes de Conserva mo da Biodiversidade,,,,,,41,105274.9627,75,25415.71261
129,117,FLORESTA NACIONAL DE ITACAIUNAS,Forest,Sustainable Use,Federal,1998,Correct,Instituto Chico Mendes de Conserva mo da Biodiversidade,,,,,,51,243772.873,49,171451.0946
83,95,FLORESTA NACIONAL DE ITAITUBA I,Forest,Sustainable Use,Federal,1998,Correct,Instituto Chico Mendes de Conserva mo da Biodiversidade,,,,,,3,346644.7881,37,2143.76826
113,96,FLORESTA NACIONAL DE ITAITUBA II,Forest,Sustainable Use,Federal,1998,Correct,Instituto Chico Mendes de Conserva mo da Biodiversidade,,,,,,3,287424.0821,15,48.66579383
154,97,FLORESTA NACIONAL DE JACUNDo,Forest,Sustainable Use,Federal,2004,Correct,Instituto Chico Mendes de Conserva mo da Biodiversidade,,,,,,41,26387.04849,66,26388.97293
150,119,FLORESTA NACIONAL DE JATUARANA,Forest,Sustainable Use,Federal,2002,Correct,Instituto Chico Mendes de Conserva mo da Biodiversidade,,,,,,4,230523.6628,29,230529.3222
105,120,FLORESTA NACIONAL DE MACAUC,Forest,Sustainable Use,Federal,1988,Correct,Instituto Chico Mendes de Conserva mo da Biodiversidade,,,,,,23,493403.136,20,347071.4362
109,126,FLORESTA NACIONAL DE MAPI -INAUINa,Forest,Sustainable Use,Federal,1989,Correct,Instituto Chico Mendes de Conserva mo da Biodiversidade,,,,,,23,331704.4481,20,160309.8915
66,99,FLORESTA NACIONAL DE MULATA,Forest,Sustainable Use,Federal,2001,Correct,Instituto Chico Mendes de Conserva mo da Biodiversidade,,,,,,3,141379.563,45,0
125,104,FLORESTA NACIONAL DE PAU-ROSA,Forest,Sustainable Use,Federal,2001,Correct,Instituto Chico Mendes de Conserva mo da Biodiversidade,,,,,,0,241205.6758,70,60064.55508
82,121,FLORESTA NACIONAL DE PURUS,Forest,Sustainable Use,Federal,1988,Correct,Instituto Chico Mendes de Conserva mo da Biodiversidade,,,,,,23,306779.914,20,134878.2291
107,106,FLORESTA NACIONAL DE RORAIMA,Forest,Sustainable Use,Federal,1989,Approximate,Instituto Chico Mendes de Conservaumo da Biodiversidade,,,,,,0,550185.1418,59,441901.2334
102,108,FLORESTA NACIONAL DE S O FRANCISCO,Forest,Sustainable Use,Federal,2001,Correct,Instituto Chico Mendes de Conserva mo da Biodiversidade,,,,,,23,501987.8249,20,357313.719
141,107,FLORESTA NACIONAL DE SANTA ROSA DO PURUS,Forest,Sustainable Use,Federal,2001,Correct,Instituto Chico Mendes de Conserva mo da Biodiversidade,,,,,,23,621901.5967,20,463626.298
94,109,FLORESTA NACIONAL DE SARACC-TAQUERA,Forest,Sustainable Use,Federal,1989,Correct,Instituto Chico Mendes de Conserva mo da Biodiversidade,,,,,,3,231880.5457,11,100220.2453
51,123,FLORESTA NACIONAL DE TAPAJS,Forest,Sustainable Use,Federal,1974,Correct,Instituto Chico Mendes de Conserva mo da Biodiversidade,,,,,,3,66445.20589,28,66452.85092
65,124,FLORESTA NACIONAL DE TAPIRAPn-AQUIRI,Forest,Sustainable Use,Federal,1989,Correct,Instituto Chico Mendes de Conserva mo da Biodiversidade,,,,,,51,226232.0232,49,157786.172
86,112,FLORESTA NACIONAL DE TEFe,Forest,Sustainable Use,Federal,1989,Correct,Instituto Chico Mendes de Conserva/0o da Biodiversidade,,,,,,45,505524.1248,19,447082.0957
77,3408,FLORESTA NACIONAL DE URUPADI,Forest,Sustainable Use,Federal,2016,Correct,Instituto Chico Mendes de Conserva1/o da Biodiversidade,,,,,,4,398711.4992,37,108888.2607
52,271,FLORESTA NACIONAL DO AMAN,Forest,Sustainable Use,Federal,2006,Correct,Instituto Chico Mendes de Conserva mo da Biodiversidade,,,,,,3,374936.0393,37,26072.97114
130,114,FLORESTA NACIONAL DO AMAZONAS,Forest,Sustainable Use,Federal,1989,Correct,Instituto Chico Mendes de Conserva mo da Biodiversidade,,,,,,0,451874.7283,59,373202.3693
68,3409,FLORESTA NACIONAL DO ARIPUANn,Forest,Sustainable Use,Federal,2016,Correct,Instituto Chico Mendes de Conserva1/o da Biodiversidade,,,,,,41,271033.8396,75,174964.934
56,270,FLORESTA NACIONAL DO CREPORI,Forest,Sustainable Use,Federal,2006,Correct,Instituto Chico Mendes de Conserva mo da Biodiversidade,,,,,,4,406590.5901,37,78446.50691
59,1612,FLORESTA NACIONAL DO IQUIRI,Forest,Sustainable Use,Federal,2008,Correct,Instituto Chico Mendes de Conserva mo da Biodiversidade,,,,,,23,124147.25,14,0
151,266,FLORESTA NACIONAL DO JAMANXIM,Forest,Sustainable Use,Federal,2006,Correct,Instituto Chico Mendes de Conserva mo da Biodiversidade,,,,,,3,420887.3201,78,156731.3525
101,118,FLORESTA NACIONAL DO JAMARI,Forest,Sustainable Use,Federal,1984,Correct,Instituto Chico Mendes de Conserva mo da Biodiversidade,,,,,,41,35204.71115,66,35195.34127
87,265,FLORESTA NACIONAL DO TRAIRCO,Forest,Sustainable Use,Federal,2006,Correct,Instituto Chico Mendes de Conserva mo da Biodiversidade,,,,,,3,210396.0577,15,57271.85342
85,218,RESERVA DE DESENVOLVIMENTO SUSTENT VEL  ITATUPv-BAQUId,Sustainable Development Reserve,Sustainable Use,Federal,2005,Correct,Instituto Chico Mendes de Conserva mo da Biodiversidade,,,,,,46,116502.8506,31,159392.027
79,238,RESERVA EXTRATIVISTA  DO RIO CAUTaRIO,Extractive Reserve,Sustainable Use,Federal,2001,Correct,Instituto Chico Mendes de Conserva mo da Biodiversidade,,,,,,23,264088.0428,39,264082.7837
112,1517,RESERVA EXTRATIVISTA ALTO JURUe,Extractive Reserve,Sustainable Use,Federal,1990,Correct,Instituto Chico Mendes de Conserva,,,,,,23,800573.4208,20,638498.637
53,274,RESERVA EXTRATIVISTA ALTO TARAUACa,Extractive Reserve,Sustainable Use,Federal,2000,Correct,Instituto Chico Mendes de Conserva mo da Biodiversidade,,,,,,23,766322.1854,20,601611.217
58,285,RESERVA EXTRATIVISTA ARAPIXI,Extractive Reserve,Sustainable Use,Federal,2006,Correct,Instituto Chico Mendes de Conserva mo da Biodiversidade,,,,,,23,322840.5359,20,157582.8797
70,273,RESERVA EXTRATIVISTA ARIeCA PRUANa,Extractive Reserve,Sustainable Use,Federal,2005,Correct,Instituto Chico Mendes de Conserva mo da Biodiversidade,,,,,,51,142722.1337,80,142729.5258
106,220,RESERVA EXTRATIVISTA AUAT -PARANv,Extractive Reserve,Sustainable Use,Federal,2001,Correct,Instituto Chico Mendes de Conserva mo da Biodiversidade,,,,,,0,724858.4533,19,697658.3626
88,230,RESERVA EXTRATIVISTA BAIXO JURUr,Extractive Reserve,Sustainable Use,Federal,2001,Correct,Instituto Chico Mendes de Conserva mo da Biodiversidade,,,,,,45,582433.2327,19,515571.9499
81,221,RESERVA EXTRATIVISTA BARREIRO DAS ANTAS,Extractive Reserve,Sustainable Use,Federal,2001,Correct,Instituto Chico Mendes de Conserva 0o da Biodiversidade,,,,,,23,222714.2425,39,222712.1033
64,222,RESERVA EXTRATIVISTA CHICO MENDES,Extractive Reserve,Sustainable Use,Federal,1990,Correct,Instituto Chico Mendes de Conserva mo da Biodiversidade,,,,,,23,365508.636,20,247550.4688
93,223,RESERVA EXTRATIVISTA CHOCOARn-MATO GROSSO,Extractive Reserve,Sustainable Use,Federal,2002,Correct,Instituto Chico Mendes de Conserva mo da Biodiversidade,,,,,,51,402253.3126,80,402249.7614
128,279,RESERVA EXTRATIVISTA DE CURURUPU,Extractive Reserve,Sustainable Use,Federal,2004,Correct,Instituto Chico Mendes de Conserva mo da Biodiversidade,,,,,,51,564548.3066,73,509963.4763
103,232,RESERVA EXTRATIVISTA DO CAZUMBe-IRACEMA,Extractive Reserve,Sustainable Use,Federal,2002,Correct,Instituto Chico Mendes de Conserva mo da Biodiversidade,,,,,,23,452128.9063,20,291319.8107
69,1519,RESERVA EXTRATIVISTA DO CIRInCO,Extractive Reserve,Sustainable Use,Federal,1992,Correct,Instituto Chico Mendes de Conserva mo da Biodiversidade,,,,,,5,145200.2199,73,52992.84377
122,242,RESERVA EXTRATIVISTA DO LAGO DO CAPAN  GRANDE,Extractive Reserve,Sustainable Use,Federal,2004,Correct,Instituto Chico Mendes de Conserva mo da Biodiversidade,,,,,,41,314406.4672,75,307354.1301
60,1606,RESERVA EXTRATIVISTA DO M DIO PURaS,Extractive Reserve,Sustainable Use,Federal,2008,Correct,Instituto Chico Mendes de Conserva mo da Biodiversidade,,,,,,45,192053.8874,19,87550.17568
89,239,RESERVA EXTRATIVISTA DO RIO JUTAv,Extractive Reserve,Sustainable Use,Federal,2002,Correct,Instituto Chico Mendes de Conserva mo da Biodiversidade,,,,,,45,655961.9334,19,556032.4364
144,283,RESERVA EXTRATIVISTA DO RIO UNINI,Extractive Reserve,Sustainable Use,Federal,2006,Correct,Instituto Chico Mendes de Conserva mo da Biodiversidade,,,,,,0,229308.5134,6,229316.6021
119,240,RESERVA EXTRATIVISTA EXTREMO NORTE DO TOCANTINS,Extractive Reserve,Sustainable Use,Federal,1992,Correct,Instituto Chico Mendes de Conserva mo da Biodiversidade,,,,,,5,142761.9691,73,62349.56183
100,288,RESERVA EXTRATIVISTA GURUPC-MELGAaO,Extractive Reserve,Sustainable Use,Federal,2006,Correct,Instituto Chico Mendes de Conserva mo da Biodiversidade,,,,,,46,140831.1032,10,166410.8527
111,241,RESERVA EXTRATIVISTA IPAe-ANILZINHO,Extractive Reserve,Sustainable Use,Federal,2005,Correct,Instituto Chico Mendes de Conserva mo da Biodiversidade,,,,,,51,58423.50327,80,58431.33792
149,1628,RESERVA EXTRATIVISTA ITUX,Extractive Reserve,Sustainable Use,Federal,2008,Correct,Instituto Chico Mendes de Conserva mo da Biodiversidade,,,,,,45,72069.03472,19,0
148,287,RESERVA EXTRATIVISTA LAGO DO CEDRO,Extractive Reserve,Sustainable Use,Federal,2006,Correct,Instituto Chico Mendes de Conserva mo da Biodiversidade,,,,,,48,358989.7492,79,219030.8293
108,233,RESERVA EXTRATIVISTA LAGO DO CUNIa,Extractive Reserve,Sustainable Use,Federal,1999,Correct,Instituto Chico Mendes de Conserva mo da Biodiversidade,,,,,,41,32475.05076,66,32484.05182
127,235,RESERVA EXTRATIVISTA M DIO JURUr,Extractive Reserve,Sustainable Use,Federal,1997,Correct,Instituto Chico Mendes de Conserva mo da Biodiversidade,,,,,,23,516100.725,20,385973.2672
92,243,RESERVA EXTRATIVISTA MAE GRANDE DE CURUaA,Extractive Reserve,Sustainable Use,Federal,2002,Correct,Instituto Chico Mendes de Conserva mo da Biodiversidade,,,,,,51,377348.6904,80,377346.9024
71,244,RESERVA EXTRATIVISTA MAPU,Extractive Reserve,Sustainable Use,Federal,2005,Correct,Instituto Chico Mendes de Conserva mo da Biodiversidade,,,,,,16,219274.8624,31,219267.2145
124,227,RESERVA EXTRATIVISTA MARACANn,Extractive Reserve,Sustainable Use,Federal,2002,Correct,Instituto Chico Mendes de Conserva mo da Biodiversidade,,,,,,51,399140.8694,80,399137.6768
145,247,RESERVA EXTRATIVISTA MARINHA ARAI-PEROBA,Extractive Reserve,Sustainable Use,Federal,2005,Correct,Instituto Chico Mendes de Conserva5/o da Biodiversidade,,,,,,51,453281.0197,80,453275.3763
61,248,RESERVA EXTRATIVISTA MARINHA CAETaTAPERA U,Extractive Reserve,Sustainable Use,Federal,2005,Correct,Instituto Chico Mendes de Conserva mo da Biodiversidade,,,,,,51,445162.2602,80,445156.9128
97,3134,RESERVA EXTRATIVISTA MARINHA CUINARANA,Extractive Reserve,Sustainable Use,Federal,2014,Correct,Instituto Chico Mendes de Conserva4,,,,,,51,392869.2496,80,392866.8177
146,249,RESERVA EXTRATIVISTA MARINHA DE GURUPI-PIRIo,Extractive Reserve,Sustainable Use,Federal,2005,Correct,Instituto Chico Mendes de Conserva mo da Biodiversidade,,,,,,51,463660.5548,80,463653.8384
99,254,RESERVA EXTRATIVISTA MARINHA DE SOURE,Extractive Reserve,Sustainable Use,Federal,2001,Correct,Instituto Chico Mendes de Conserva mo da Biodiversidade,,,,,,16,330124.8019,31,330117.9505
140,3133,RESERVA EXTRATIVISTA MARINHA MESTRE LUCINDO,Extractive Reserve,Sustainable Use,Federal,2014,Correct,Instituto Chico Mendes de Conserva4,,,,,,51,388615.6593,80,388613.4351
116,3132,RESERVA EXTRATIVISTA MARINHA MOCAPAJUBA,Extractive Reserve,Sustainable Use,Federal,2014,Correct,Instituto Chico Mendes de Conserva4,,,,,,51,374384.5894,80,374383.2143
80,250,RESERVA EXTRATIVISTA MARINHA TRACUATEUA,Extractive Reserve,Sustainable Use,Federal,2005,Correct,Instituto Chico Mendes de Conserva mo da Biodiversidade,,,,,,51,430926.648,80,430921.9876
135,226,RESERVA EXTRATIVISTA MATA GRANDE,Extractive Reserve,Sustainable Use,Federal,1992,Correct,Instituto Chico Mendes de Conserva mo da Biodiversidade,,,,,,5,113774.2295,73,16777.33265
123,1520,RESERVA EXTRATIVISTA QUILOMBO DO FRECHAL,Extractive Reserve,Sustainable Use,Federal,1992,Correct,Instituto Chico Mendes de Conserva mo da Biodiversidade,,,,,,51,566040.8875,73,490567.4718
104,1810,RESERVA EXTRATIVISTA RENASCER,Extractive Reserve,Sustainable Use,Federal,2009,Correct,Instituto Chico Mendes de Conserva mo da Biodiversidade,,,,,,3,82325.77642,28,82322.1562
137,1518,RESERVA EXTRATIVISTA RIO CAJARI,Extractive Reserve,Sustainable Use,Federal,1990,Correct,Instituto Chico Mendes de Conserva mo da Biodiversidade,,,,,,46,15056.27501,7,132732.7686
74,280,RESERVA EXTRATIVISTA RIO IRIRI,Extractive Reserve,Sustainable Use,Federal,2006,Correct,Instituto Chico Mendes de Conserva mo da Biodiversidade,,,,,,3,183617.8236,15,180348.7775
